Evaluation_counter,Function_value,Function_ID,Algorithm_ID,Problem_dimension,Run_ID
740,77.99096750835265,discrete,DE_exp,32,7
760,77.99096750835265,discrete,DE_exp,32,7
780,77.99096750835265,discrete,DE_exp,32,7
800,77.99096750835265,discrete,DE_exp,32,7
820,77.99096750835265,discrete,DE_exp,32,7
840,77.99096750835265,discrete,DE_exp,32,7
860,77.99096750835265,discrete,DE_exp,32,7
880,77.99096750835265,discrete,DE_exp,32,7
900,226.25702023303066,discrete,DE_exp,32,7
920,226.25702023303066,discrete,DE_exp,32,7
940,226.25702023303066,discrete,DE_exp,32,7
960,226.25702023303066,discrete,DE_exp,32,7
980,226.25702023303066,discrete,DE_exp,32,7
1000,226.25702023303066,discrete,DE_exp,32,7
40,-88.84022113895843,discrete,DE_exp,32,8
60,-43.419038097269535,discrete,DE_exp,32,8
80,-43.419038097269535,discrete,DE_exp,32,8
100,-43.419038097269535,discrete,DE_exp,32,8
120,-33.10286120507757,discrete,DE_exp,32,8
140,-33.10286120507757,discrete,DE_exp,32,8
160,38.48719668551806,discrete,DE_exp,32,8
180,38.48719668551806,discrete,DE_exp,32,8
200,38.48719668551806,discrete,DE_exp,32,8
220,38.48719668551806,discrete,DE_exp,32,8
240,42.59437612984493,discrete,DE_exp,32,8
260,216.39136768847447,discrete,DE_exp,32,8
280,216.39136768847447,discrete,DE_exp,32,8
300,216.39136768847447,discrete,DE_exp,32,8
320,216.39136768847447,discrete,DE_exp,32,8
340,216.39136768847447,discrete,DE_exp,32,8
360,216.39136768847447,discrete,DE_exp,32,8
380,216.39136768847447,discrete,DE_exp,32,8
400,216.39136768847447,discrete,DE_exp,32,8
420,216.39136768847447,discrete,DE_exp,32,8
440,216.39136768847447,discrete,DE_exp,32,8
460,216.39136768847447,discrete,DE_exp,32,8
480,216.39136768847447,discrete,DE_exp,32,8
500,216.39136768847447,discrete,DE_exp,32,8
520,216.39136768847447,discrete,DE_exp,32,8
540,216.39136768847447,discrete,DE_exp,32,8
560,216.39136768847447,discrete,DE_exp,32,8
580,216.39136768847447,discrete,DE_exp,32,8
600,216.39136768847447,discrete,DE_exp,32,8
620,216.39136768847447,discrete,DE_exp,32,8
640,216.39136768847447,discrete,DE_exp,32,8
660,216.39136768847447,discrete,DE_exp,32,8
680,216.39136768847447,discrete,DE_exp,32,8
700,216.39136768847447,discrete,DE_exp,32,8
720,216.39136768847447,discrete,DE_exp,32,8
740,216.39136768847447,discrete,DE_exp,32,8
760,216.39136768847447,discrete,DE_exp,32,8
780,216.39136768847447,discrete,DE_exp,32,8
800,216.39136768847447,discrete,DE_exp,32,8
820,216.39136768847447,discrete,DE_exp,32,8
840,216.39136768847447,discrete,DE_exp,32,8
860,216.39136768847447,discrete,DE_exp,32,8
880,216.39136768847447,discrete,DE_exp,32,8
900,216.39136768847447,discrete,DE_exp,32,8
920,216.39136768847447,discrete,DE_exp,32,8
940,216.39136768847447,discrete,DE_exp,32,8
960,216.39136768847447,discrete,DE_exp,32,8
980,216.39136768847447,discrete,DE_exp,32,8
1000,216.39136768847447,discrete,DE_exp,32,8
40,-42.57510591875625,discrete,DE_exp,32,9
60,-42.57510591875625,discrete,DE_exp,32,9
80,-35.09989604641014,discrete,DE_exp,32,9
100,-35.09989604641014,discrete,DE_exp,32,9
120,-35.09989604641014,discrete,DE_exp,32,9
140,-35.09989604641014,discrete,DE_exp,32,9
160,223.9185576607449,discrete,DE_exp,32,9
180,223.9185576607449,discrete,DE_exp,32,9
200,223.9185576607449,discrete,DE_exp,32,9
220,223.9185576607449,discrete,DE_exp,32,9
240,223.9185576607449,discrete,DE_exp,32,9
260,223.9185576607449,discrete,DE_exp,32,9
280,223.9185576607449,discrete,DE_exp,32,9
300,246.5703541905714,discrete,DE_exp,32,9
320,246.5703541905714,discrete,DE_exp,32,9
340,246.5703541905714,discrete,DE_exp,32,9
360,246.5703541905714,discrete,DE_exp,32,9
380,246.5703541905714,discrete,DE_exp,32,9
400,246.5703541905714,discrete,DE_exp,32,9
420,246.5703541905714,discrete,DE_exp,32,9
440,246.5703541905714,discrete,DE_exp,32,9
460,246.5703541905714,discrete,DE_exp,32,9
480,246.5703541905714,discrete,DE_exp,32,9
500,246.5703541905714,discrete,DE_exp,32,9
520,246.5703541905714,discrete,DE_exp,32,9
540,246.5703541905714,discrete,DE_exp,32,9
560,260.1118454989727,discrete,DE_exp,32,9
580,280.9127367301709,discrete,DE_exp,32,9
600,280.9127367301709,discrete,DE_exp,32,9
620,280.9127367301709,discrete,DE_exp,32,9
640,280.9127367301709,discrete,DE_exp,32,9
660,280.9127367301709,discrete,DE_exp,32,9
680,280.9127367301709,discrete,DE_exp,32,9
700,280.9127367301709,discrete,DE_exp,32,9
720,280.9127367301709,discrete,DE_exp,32,9
740,280.9127367301709,discrete,DE_exp,32,9
760,280.9127367301709,discrete,DE_exp,32,9
780,280.9127367301709,discrete,DE_exp,32,9
800,280.9127367301709,discrete,DE_exp,32,9
820,280.9127367301709,discrete,DE_exp,32,9
840,280.9127367301709,discrete,DE_exp,32,9
860,280.9127367301709,discrete,DE_exp,32,9
880,280.9127367301709,discrete,DE_exp,32,9
900,280.9127367301709,discrete,DE_exp,32,9
920,280.9127367301709,discrete,DE_exp,32,9
940,280.9127367301709,discrete,DE_exp,32,9
960,280.9127367301709,discrete,DE_exp,32,9
980,280.9127367301709,discrete,DE_exp,32,9
1000,280.9127367301709,discrete,DE_exp,32,9
40,34.48212087928391,discrete,DE_exp,32,10
